id,name,authors,mood
515,Burning Chrome (Sprawl  #0),William Gibson/Bruce Sterling/Jonathan Davis/Dennis Holland/Kevin Pariseau/Victor Bevine/Jay Snyder/Brian Nishil/L.J. Ganser/Oliver Wyman/Eric Michael Summerer/Marc Vietor,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
516,Swann's Way (In Search of Lost Time  #1),Marcel Proust/Lydia Davis,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
517,Darkest Hour (The Mediator  #4),Meg Cabot,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
518,The Castle of Llyr (The Chronicles of Prydain  #3),Lloyd Alexander,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
519,A Christmas Carol and Other Christmas Writings,Charles Dickens/Michael Slater,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
520,Homage to Catalonia,George Orwell/Lionel Trilling,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
521,Wherever You Go  There You Are: Mindfulness Meditation in Everyday Life,Jon Kabat-Zinn,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
522,The Hundred Dresses,Eleanor Estes/Louis Slobodkin,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
523,The Complete Short Stories of Ernest Hemingway,Ernest Hemingway/John Hemingway/Patrick Hemingway/Gregory H. Hemingway/Charles Scribner Jr.,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
524,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne/Caleb Carr/Jordan Stump,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
525,The Closers (Harry Bosch  #11; Harry Bosch Universe  #14),Michael Connelly,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
526,Gravity's Rainbow,Thomas Pynchon,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
527,The Body,Stephen King/Robin Waterfield,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
528,The Universe in a Nutshell,Stephen Hawking,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
529,War and Remembrance (The Henry Family  #2),Herman Wouk,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
530,The Razor's Edge,W. Somerset Maugham,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
531,Kushiel's Avatar (Phèdre's Trilogy  #3),Jacqueline Carey,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
532,To Green Angel Tower (Memory  Sorrow  and Thorn  #3),Tad Williams,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
533,The Amazing Maurice and His Educated Rodents (Discworld  #28),Terry Pratchett,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
534,Survival in Auschwitz,Primo Levi/Stuart J. Woolf/Philip Roth,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
535,Ranma ½  Vol. 1 (Ranma ½ (US 2nd)  #1),Rumiko Takahashi,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
536,Bright Lights  Big Ass,Jen Lancaster,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
537,Moo  Baa  La La La!,Sandra Boynton,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
538,Disney's Beauty and the Beast (A Little Golden Book),Teddy Slater/Ron Dias/Ric González,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
539,The Barefoot Contessa Cookbook,Ina Garten/Melanie Acevedo,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
540,The Smoke Jumper,Nicholas Evans,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
541,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,Aeschylus/Robert Fagles/William Bedell Stanford,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
542,A Stroke of Midnight (Merry Gentry  #4),Laurell K. Hamilton,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
543,The King of Attolia (The Queen's Thief  #3),Megan Whalen Turner,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
544,The Dirt: Confessions of the World's Most Notorious Rock Band,Neil Strauss/Vince Neil/Nikki Sixx/Mick Mars/Tommy Lee,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
545,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
546,Harry Potter Collection (Harry Potter  #1-6),J.K. Rowling,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
547,Time of the Twins (Dragonlance: Legends  #1),Margaret Weis/Tracy Hickman,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
548,Hunger,Knut Hamsun/George Egerton,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
549,Seduced by Moonlight (Merry Gentry  #3),Laurell K. Hamilton,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
550,Dragondrums (Harper Hall  #3),Anne McCaffrey,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
551,King Rat (Asian Saga  #4),James Clavell,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
552,Pedro Páramo,Juan Rulfo/Margaret Sayers Peden/Susan Sontag,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
553,Silver on the Tree (The Dark is Rising  #5),Susan Cooper,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
554,The Mephisto Club (Rizzoli & Isles  #6),Tess Gerritsen,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
555,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,David Foster Wallace,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
556,Paradise (Second Opportunities  #1),Judith McNaught,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
557,Something Rotten (Thursday Next  #4),Jasper Fforde,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
558,Battlefield of the Mind: Winning the Battle in Your Mind,Joyce Meyer,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
559,Dr. Seuss's ABC,Dr. Seuss,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
560,The Book of the Dead (Pendergast  #7; Diogenes  #3),Douglas Preston/Lincoln Child,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
561,Selected Stories of Anton Chekhov,Anton Chekhov/Richard Pevear/Larissa Volokhonsky,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
562,Mistral's Kiss (Merry Gentry  #5),Laurell K. Hamilton,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
563,Life Expectancy,Dean Koontz,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
564,Slouching Towards Bethlehem,Joan Didion,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
565,Hide (Detective D.D. Warren  #2),Lisa Gardner,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
566,Still Life With Crows (Pendergast  #4),Douglas Preston/Lincoln Child,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
567,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,H.P. Lovecraft/August Derleth/Robert Bloch,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
568,The Complete Sherlock Holmes  Volume I,Arthur Conan Doyle/Kyle Freeman,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
569,The Elf Queen of Shannara (Heritage of Shannara  #3),Terry Brooks,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
570,Fudge-a-Mania (Fudge  #4),Judy Blume,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
571,First They Killed My Father: A Daughter of Cambodia Remembers,Loung Ung,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
572,The Lion's Game (John Corey  #2),Nelson DeMille,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
573,Conversations with God: An Uncommon Dialogue  Book 1,Neale Donald Walsch,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
574,Vampire Mountain (Cirque Du Freak  #4),Darren Shan,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
575,The Last Hero (Discworld #27; Rincewind #7),Terry Pratchett/Paul Kidby,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
576,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
577,The Trial and Death of Socrates (Euthyphro  Apology  Crito  Phaedo (death scene only)),Plato/G.M.A. Grube/John M. Cooper,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
578,Salamandastron (Redwall  #5),Brian Jacques/Gary Chalk,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
579,The Lord of the Rings: The Art of the Fellowship of the Ring,Gary Russell,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
580,A Year Down Yonder (A Long Way from Chicago  #2),Richard Peck,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
581,Fables  Vol. 4: March of the Wooden Soldiers,Bill Willingham/Mark Buckingham/Craig Hamilton/Steve Leialoha/P. Craig Russell,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
582,The Great and Secret Show (Book of the Art #1),Clive Barker,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
583,Broken (Women of the Otherworld  #6),Kelley Armstrong,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
584,The Walking Dead  Vol. 3: Safety Behind Bars,Robert Kirkman/Charlie Adlard/Cliff Rathburn,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
585,Kisscut (Grant County  #2),Karin Slaughter,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
586,Death Note  Vol. 2: Confluence (Death Note  #2),Tsugumi Ohba/Takeshi Obata/Pookie Rolf,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
587,Katherine,Anya Seton/Philippa Gregory,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
588,Einstein's Dreams,Alan Lightman,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
589,The Power and the Glory,Graham Greene/John Updike,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
590,Redemption (Redemption  #1),Karen Kingsbury/Gary Smalley,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
591,Polgara the Sorceress,David Eddings/Leigh Eddings,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
592,Unlimited Power: The New Science Of Personal Achievement,Anthony Robbins/Kenneth H. Blanchard/Jason Winters,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
593,A Faint Cold Fear (Grant County  #3),Karin Slaughter,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
594,Please Kill Me: The Uncensored Oral History of Punk,Legs McNeil/Gillian McCain,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
595,Toujours Provence,Peter Mayle,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
596,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh/Arnold Kotler/Dalai Lama XIV,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
597,Dance of the Gods (Circle Trilogy  #2),Nora Roberts,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
598,When Nietzsche Wept,Irvin D. Yalom,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
599,The Glass Bead Game,Hermann Hesse/Richard Winston/Clara Winston/Theodore Ziolkowski,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
600,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
601,Crooked House,Agatha Christie,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
602,Fierce Invalids Home from Hot Climates,Tom Robbins,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
603,Wildwood Dancing (Wildwood  #1),Juliet Marillier,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
604,Kristy's Great Idea,Raina Telgemeier/Ann M. Martin,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
605,The Blind Side: Evolution of a Game,Michael   Lewis,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
606,The Third Victim (Quincy & Rainie  #2),Lisa Gardner,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
607,Trials of Death (Cirque Du Freak  #5),Darren Shan,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
608,Heart of the Sea (Gallaghers of Ardmore  #3),Nora Roberts,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
609,The Missing Piece (The Missing Piece  #1),Shel Silverstein,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
610,Many Lives  Many Masters: The True Story of a Prominent Psychiatrist  His Young Patient  and the Past Life Therapy That Changed Both Their Lives,Brian L. Weiss,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
611,Astonishing X-Men  Volume 1: Gifted,Joss Whedon/John Cassaday,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
612,Son of the Shadows (Sevenwaters  #2),Juliet Marillier,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
613,Anne Frank Beyond the Diary: A Photographic Remembrance,Ruud van der Rol/Rian Verhoeven/Anna Quindlen/Anne Frank/Tony   Langham/Plym Peters,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
614,The Autobiography of Henry VIII: With Notes by His Fool  Will Somers,Margaret George,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
615,How I Became a Pirate,Melinda Long/David Shannon,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
616,Sherlock Holmes: The Complete Novels and Stories  Volume I,Arthur Conan Doyle,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
617,A Briefer History of Time,Stephen Hawking/Leonard Mlodinow,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
618,It's a Magical World (Calvin and Hobbes  #11),Bill Watterson,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
619,Seize the Night (Moonlight Bay  #2),Dean Koontz/Keith Szarabajka,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
620,Marvels,Kurt Busiek/Alex Ross,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
621,Lord of Light,Roger Zelazny,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
622,Pardonable Lies (Maisie Dobbs  #3),Jacqueline Winspear,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
623,Germinal,Émile Zola/Roger Pearson,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
624,The Physician (Cole Family Trilogy  #1),Noah Gordon,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
625,Battle Cry of Freedom,James M. McPherson,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
626,Mornings on Horseback: The Story of an Extraordinary Family  a Vanished Way of Life  and the Unique Child Who Became Theodore Roosevelt,David McCullough,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
627,Crown Duel (Crown & Court #1-2),Sherwood Smith,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
628,Chosen Prey (Lucas Davenport  #12),John Sandford,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
629,Books of Blood: Volumes One to Three (Books of Blood #1-3),Clive Barker,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
630,Liar's Poker,Michael   Lewis,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
631,All Things Wise and Wonderful,James Herriot,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
632,Death Note  Vol. 3: Hard Run (Death Note  #3),Tsugumi Ohba/Takeshi Obata/Pookie Rolf,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
633,Magic's Pawn (Valdemar: Last Herald-Mage #1),Mercedes Lackey,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
634,Haroun and the Sea of Stories (Khalifa Brothers  #1),Salman Rushdie/Paul Birkbeck,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
635,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency #7),Alexander McCall Smith,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
636,Our Mutual Friend,Charles Dickens,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
637,A Child's Garden of Verses,Robert Louis Stevenson/Tasha Tudor,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
638,No Second Chance,Harlan Coben,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
639,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency #6),Alexander McCall Smith,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
640,Five Little Peppers and How They Grew (Five Little Peppers  #1),Margaret Sidney,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
641,Maurice,E.M. Forster,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
642,Ilium (Ilium  #1),Dan Simmons,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
643,Rage of a Demon King (The Serpentwar Saga  #3),Raymond E. Feist,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
644,Gates of Fire,Steven Pressfield,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
645,Cathedral,Raymond Carver,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
646,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,Harold G. Moore/Joseph L. Galloway,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
647,Alice's Adventures in Wonderland: A Pop-Up Adaptation,Robert Sabuda/Lewis Carroll,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
648,Conversations With God: An Uncommon Dialogue  Book 2,Neale Donald Walsch,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
649,Immortality,Milan Kundera/Peter Kussi,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
650,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
651,Writing Down the Bones: Freeing the Writer Within,Natalie Goldberg,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
652,Mila 18,Leon Uris,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
653,Death Note  Vol. 4: Love (Death Note  #4),Tsugumi Ohba/Alexis Kirsch,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
654,The Complete Novels,Jane Austen,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
655,All-of-a-Kind Family (All-of-a-Kind-Family  #1),Sydney Taylor,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
656,Desecration (Left Behind  #9),Tim LaHaye/Jerry B. Jenkins,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
657,Journey to the End of the Night,Louis-Ferdinand Céline/Ralph Manheim/William T. Vollmann,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
658,Haunted (Women of the Otherworld  #5),Kelley Armstrong,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
659,Operating Instructions: A Journal of My Son's First Year,Anne Lamott,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
660,Fables  Vol. 6: Homelands,Bill Willingham/David Hahn/Mark Buckingham/Lan Medina/Steve Leialoha,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
661,The Walking Dead  Vol. 5: The Best Defense,Robert Kirkman/Charlie Adlard/Cliff Rathburn,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
662,Interesting Times: The Play,Stephen Briggs/Terry Pratchett,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
663,The Pursuit of Happyness,Chris Gardner,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
664,The Quiet Game (Penn Cage #1),Greg Iles,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
665,Barnyard Dance,Sandra Boynton,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
