id,name,authors,mood
1484,Mercy Watson Goes for a Ride,Kate DiCamillo/Chris Van Dusen,[]
1485,The People of Paper,Salvador Plascencia,[]
1486,On the Shoulders of Giants: The Great Works of Physics and Astronomy,Stephen Hawking/Isaac Newton/Nicolaus Copernicus/Albert Einstein/Johannes Kepler/Galileo Galilei,[]
1487,The Collected Stories of Arthur C. Clarke,Arthur C. Clarke,[]
1488,After Glow (Ghost Hunters  #2),Jayne Castle/Jayne Ann Krentz,[]
1489,Mary Stewart's Merlin Trilogy (Arthurian Saga  #1-3),Mary  Stewart,[]
1490,The Authority  Vol. 2: Under New Management,Warren Ellis/Mark Millar/Bryan Hitch/Frank Quitely,[]
1491,Laura Ingalls Wilder: A Biography,William   Anderson,[]
1492,El perfume: Historia de un asesino,Patrick Süskind,[]
1493,Foxmask (Saga of the Light Isles  #2),Juliet Marillier,[]
1494,NextWave: Agents of H.A.T.E.  Vol. 1: This is What They Want,Warren Ellis/Stuart Immonen/Wade Von Grawbadger/Dave McCaig,[]
1495,The Ethics of Ambiguity,Simone de Beauvoir/Bernard Frechtman,[]
1496,Nine Horses,Billy Collins,[]
1497,The Reality Dysfunction Part 2: Expansion (Night's Dawn 1),Peter F. Hamilton,[]
1498,The Treasure Principle: Unlocking the Secret of Joyful Giving,Randy Alcorn,[]
1499,The Invisibles  Vol. 3: Entropy in the U.K.,Grant Morrison/Phil Jimenez/John Stokes/Tommy Lee Edwards/Paul Johnson/Steve Yeowell/Dick Giordano/Mark Buckingham/Mark Pennington,[]
1500,Legacy of the Dead (Inspector Ian Rutledge  #4),Charles Todd,[]
1501,Lentil,Robert McCloskey,[]
1502,Dirty Beasts,Roald Dahl/Quentin Blake,[]
1503,Tsubasa: RESERVoir CHRoNiCLE  Vol. 04 (Tsubasa: RESERVoir CHRoNiCLE  #4),CLAMP/William Flanagan,[]
1504,Culture and Imperialism,Edward W. Said,[]
1505,Open Secrets,Alice Munro,[]
1506,You Can't Go Home Again,Thomas Wolfe,[]
1507,Going to Meet the Man,James Baldwin,[]
1508,Pathologies of Power: Health  Human Rights and the New War on the Poor,Paul Farmer/Amartya Sen,[]
1509,The Complete Stories of Truman Capote,Truman Capote/Reynolds Price,[]
1510,Elphame's Choice (Partholon  #4),P.C. Cast,[]
1511,Witness for the Prosecution and Selected Plays,Agatha Christie,[]
1512,Six Frigates: The Epic History of the Founding of the U. S. Navy,Ian W. Toll,[]
1513,Tolkien: The Illustrated Encyclopaedia,David Day,[]
1514,In Search of Memory: The Emergence of a New Science of Mind,Eric R. Kandel,[]
1515,The Very Hungry Caterpillar,Eric Carle,[]
1516,East of Eden,John Steinbeck,[]
1517,Tales of Pirx the Pilot,Stanisław Lem/Louis Iribarne,[]
1518,Solomon's Song (The Potato Factory  #3),Bryce Courtenay,[]
1519,Voice of the Violin (Inspector Montalbano  #4),Andrea Camilleri/Stephen Sartarelli,[]
1520,Paul Revere's Ride,David Hackett Fischer,[]
1521,Search the Dark (Inspector Ian Rutledge  #3),Charles Todd,[]
1522,Judy Moody Declares Independence (Judy Moody #6),Megan McDonald/Peter H. Reynolds,[]
1523,The Invisibles  Vol. 4: Bloody Hell in America,Grant Morrison/Phil Jimenez/John Stokes,[]
1524,The Bloody Crown of Conan (Conan the Cimmerian  #2),Robert E. Howard/Gary Gianni/Patrice Louinet,[]
1525,Night Train to Memphis (Vicky Bliss  #5),Elizabeth Peters,[]
1526,Les Misérables,Victor Hugo/Norman Denny,[]
1527,The Quilter's Homecoming (Elm Creek Quilts  #10),Jennifer Chiaverini,[]
1528,One  No One and One Hundred Thousand,Luigi Pirandello/William Weaver/Samuel Putnam,[]
1529,The Invisibles  Vol. 6: Kissing Mister Quimper,Grant Morrison/Chris Weston/Ivan Reis,[]
1530,The Brethren: Inside the Supreme Court,Bob Woodward/Scott Armstrong,[]
1531,The Wreath (Kristin Lavransdatter  #1),Sigrid Undset/Tiina Nunnally,[]
1532,The Year of the Death of Ricardo Reis,José Saramago/Giovanni Pontiero,[]
1533,Turtle Island,Gary Snyder/Michael Corr,[]
1534,My Soul to Keep (African Immortals  #1),Tananarive Due,[]
1535,Master of Wolves (Mageverse  #3),Angela Knight,[]
1536,Fear and Loathing in America: The Brutal Odyssey of an Outlaw Journalist  1968-1976,Hunter S. Thompson,[]
1537,The Pillow Book,Sei Shōnagon/Ivan Morris,[]
1538,Come to Grief (Sid Halley  #3),Dick Francis,[]
1539,A Little Princess,Tania Zamorsky/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,[]
1540,Break In (Kit Fielding  #1),Dick Francis,[]
1541,Odds Against (Sid Halley  #1),Dick Francis,[]
1542,Orchid (St. Helen's  #3),Jayne Castle/Jayne Ann Krentz,[]
1543,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,[]
1544,Ariel: The Restored Edition,Sylvia Plath/Frieda Hughes,[]
1545,The Druids' Keep (The Sword of Shannara  #2),Terry Brooks,[]
1546,Geisha,Liza Dalby,[]
1547,A Time to Embrace (Timeless Love  #2),Karen Kingsbury,[]
1548,Holy the Firm,Annie Dillard,[]
1549,And Still I Rise,Maya Angelou/Linda Sunshine/Diego Rivera,[]
1550,The Leader In You: How to Win Friends  Influence People and Succeed in a Changing World,Dale Carnegie/Stuart R. Levine/Michael A. Crom,[]
1551,Stardust of Yesterday (de Piaget  #9; de Paiget/MacLeod  #1),Lynn Kurland,[]
1552,The Conquering Sword of Conan (Conan the Cimmerian  #3),Robert E. Howard/Gregory Manchess/Patrice Louinet,[]
1553,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay,[]
1554,Thirst,Mary Oliver,[]
1555,Existential Psychotherapy,Irvin D. Yalom,[]
1556,Classical Drawing Atelier: A Contemporary Guide to Traditional Studio Practice,Juliette Aristides,[]
1557,Jack of Kinrowan: Jack the Giant-Killer / Drink Down the Moon,Charles de Lint,[]
1558,Beauty and the Beast,Max Eilenberg/Angela Barrett,[]
1559,Ludwig Wittgenstein: The Duty of Genius,Ray Monk,[]
1560,A General Theory of Love,Thomas Lewis/Fari Amini/Richard Lannon,[]
1561,The Ionian Mission (Aubrey/Maturin  #8),Patrick O'Brian/Simon Vance,[]
1562,The Regime: Evil Advances  (Before They Were Left Behind  #2),Tim LaHaye/Jerry B. Jenkins,[]
1563,Structure and Interpretation of Computer Programs (MIT Electrical Engineering and Computer Science),Harold Abelson/Gerald Jay Sussman/Julie Sussman,[]
1564,World of Wonders (The Deptford Trilogy  #3),Robertson Davies/Wayne Johnston,[]
1565,The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story (Hitchhiker's Guide to the Galaxy  #1-5),Douglas Adams,[]
1566,Black Hearts in Battersea (The Wolves Chronicles  #2),Joan Aiken/Edward Gorey,[]
1567,The Art of Dreaming,Carlos Castañeda,[]
1568,Calvin and Hobbes: Sunday Pages 1985-1995: An Exhibition Catalogue,Bill Watterson,[]
1569,The Heritage of Shannara (Heritage of Shannara  #1-4),Terry Brooks,[]
1570,Gabriel García Márquez: One Hundred Years of Solitude,Michael  Wood,[]
1571,The Reverse of the Medal (Aubrey/Maturin  #11),Patrick O'Brian/Simon Vance,[]
1572,Where the Sidewalk Ends: Poems and Drawings,Shel Silverstein,[]
1573,Nerve,Dick Francis,[]
1574,Witch Baby (Weetzie Bat  #2),Francesca Lia Block,[]
1575,Berlin Diary: The Journal of a Foreign Correspondent 1934-1941,William L. Shirer/Gordon A. Craig,[]
1576,Rick Steves' Europe Through the Back Door,Rick Steves,[]
1577,Primal Heat (Includes: Breeds  #8.5; Devlin Dynasty  #1; Moon Lust  #1),Lora Leigh/Sherri L. King/Lorie O'Clare/Jaci Burton,[]
1578,The Best Short Stories of O. Henry,O. Henry/Bennett Cerf/Van H. Cartmell,[]
1579,The Drowned and the Saved,Primo Levi,[]
1580,When Broken Glass Floats: Growing Up Under the Khmer Rouge,Chanrithy Him,[]
1581,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien/Rob Inglis,[]
1582,A Damsel in Distress,P.G. Wodehouse,[]
1583,Dragons of the Highlord Skies (Dragonlance: The Lost Chronicles  #2),Margaret Weis/Tracy Hickman,[]
1584,Straight,Dick Francis,[]
1585,The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method,Allen Carr,[]
1586,John  Paul  George & Ben,Lane Smith,[]
1587,In Cold Blood,Truman Capote,[]
1588,The Control of Nature,John McPhee,[]
1589,D'Aulaires' Book of Norse Myths,Ingri d'Aulaire/Edgar Parin d'Aulaire/Michael Chabon,[]
1590,View With a Grain of Sand: Selected Poems,Wisława Szymborska/Stanisław Barańczak/Clare Cavanagh,[]
1591,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,[]
1592,Fear and Loathing in Las Vegas,Hunter S. Thompson/Ralph Steadman,[]
1593,Dispatches from the Tenth Circle: The Best of the Onion,Robert D. Siegel/Todd Hanson/Carol Kolb/The Onion,[]
1594,Working Effectively with Legacy Code,Michael C. Feathers,[]
1595,Ballad of the Whiskey Robber: A True Story of Bank Heists  Ice Hockey  Transylvanian Pelt Smuggling  Moonlighting Detectives  and Broken Hearts,Julian Rubinstein,[]
1596,The Metaphysical Club,Louis Menand,[]
1597,One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa,[]
1598,Wooden: A Lifetime of Observations and Reflections On and Off the Court,John Wooden/Steve Jamison,[]
1599,The Bluest Eye,Toni Morrison,[]
1600,The Complete Poetry,John Milton/John T. Shawcross,[]
1601,Virtual Vandals (Tom Clancy's Net Force Explorers  #1),Diane Duane/Tom Clancy/Steve Pieczenik,[]
1602,Alice's Adventures in Wonderland and Through the Looking-Glass (Alice's Adventures in Wonderland  #1-2),Lewis Carroll/Hugh Haughton/John Tenniel,[]
1603,Around the World in 8 1/2 Days (Judy Moody #7),Megan McDonald/Peter H. Reynolds,[]
1604,Europe: A History,Norman Davies,[]
1605,Excursion to Tindari (Inspector Montalbano #5),Andrea Camilleri/Stephen Sartarelli,[]
1606,A Different Mirror: A History of Multicultural America,Ronald Takaki,[]
1607,The Little House Cookbook: Frontier Foods from Laura Ingalls Wilder's Classic Stories,Barbara M. Walker/Garth Williams,[]
1608,Tsubasa: RESERVoir CHRoNiCLE  Vol. 6,CLAMP/William Flanagan,[]
1609,A Dance At The Slaughterhouse (Matthew Scudder  #9),Lawrence Block,[]
1610,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz,[]
1611,The Invisibles  Vol. 7: The Invisible Kingdom,Grant Morrison/Philip Bond/Warren Pleece/Sean Phillips/Jay Stephens/Frank Quitely/Steve Yeowell,[]
1612,A Writer's Diary,Virginia Woolf/Leonard Woolf,[]
1613,Brighid's Quest (Partholon  #5),P.C. Cast,[]
1614,The Servants of Twilight / Darkfall / Phantoms,Dean Koontz/Leigh Nichols,[]
1615,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,[]
1616,Anita Blake  Vampire Hunter Collection 1-4 (Anita Blake  Vampire Hunter  #1-4),Laurell K. Hamilton,[]
1617,Only the Ring Finger Knows,Satoru Kannagi/Hotaru Odagiri/Sachiko Sato,[]
1618,World's End,T. Coraghessan Boyle,[]
1619,In Cold Blood,Truman Capote/Bob Colacello,[]
1620,The Perennial Philosophy,Aldous Huxley,[]
1621,Nexus (The Rosy Crucifixion  #3),Henry Miller,[]
1622,Beauty,Robin McKinley,[]
1623,The Mandarins,Simone de Beauvoir/Leonard M. Friedman,[]
1624,Trial by Fire (Newpointe 911 #4),Terri Blackstock,[]
1625,Sodom and Gomorrah (In Search of Lost Time  #4),Marcel Proust/Christopher Prendergast/John Sturrock,[]
1626,Tales from the Perilous Realm,J.R.R. Tolkien,[]
1627,East Wind: West Wind,Pearl S. Buck,[]
1628,Desperation / The Regulators: Box Set,Stephen King/Richard Bachman,[]
1629,Basic Writings of Nietzsche,Friedrich Nietzsche/Walter Kaufmann/Peter Gay,[]
1630,The Ship Avenged,S.M. Stirling,[]
1631,The Hobbit,J.R.R. Tolkien,[]
1632,Image-Music-Text,Roland Barthes/Stephen Heath,[]
1633,Regarding the Fountain: A Tale  in Letters  of Liars and Leaks,Kate Klise/M. Sarah Klise,[]
1634,Doce cuentos peregrinos,Gabriel García Márquez,[]
1635,A Parchment of Leaves,Silas House,[]
1636,Her Smoke Rose Up Forever,James Tiptree Jr.,[]
1637,Master of Dragons (Mageverse #5),Angela Knight,[]
1638,A Christmas Story,Jean Shepherd,[]
1639,Iran Awakening: A Memoir of Revolution and Hope,Shirin Ebadi,[]
1640,Lilly's Big Day,Kevin Henkes,[]
1641,The Awakening (Vampire Huntress  #2),L.A. Banks,[]
1642,For the Time Being,Annie Dillard,[]
1643,The Complete Monty Python's Flying Circus: All the Words: Volume 1,Graham Chapman/Eric Idle/Terry Gilliam/John Cleese/Terry Jones/Michael Palin/Roger Wilmut,[]
1644,Life With Jeeves (Jeeves  #6  2  & 4),P.G. Wodehouse,[]
1645,Trail of Tears: The Rise and Fall of the Cherokee Nation,John Ehle,[]
1646,Bare Bones: Conversations on Terror with Stephen King,Tim Underwood/Chuck Miller/Stephen King,[]
1647,Before Night Falls,Reinaldo Arenas/Dolores M. Koch,[]
1648,The Secret on Ararat (Babylon Rising  #2),Tim LaHaye/Bob Phillips,[]
1649,The Collected Poems of Wilfred Owen,Wilfred Owen/Cecil Day-Lewis,[]
1650,This Alien Shore,C.S. Friedman,[]
1651,The Road Back,Erich Maria Remarque,[]
1652,Harry Potter and the Prisoner of Azkaban (Harry Potter  #3),J.K. Rowling,[]
1653,The Collected Stories of Philip K. Dick 3: Second Variety,Philip K. Dick/John Brunner,[]
1654,Teach Us  Amelia Bedelia,Peggy Parish/Lynn Sweat,[]
1655,The Annotated Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Maria Tatar/A.S. Byatt/George Cruikshank/Paul Hey/Walter Crane/Warwick Goble/Kay Nielsen/Arthur Rackham,[]
1656,The Divine Comedy,Dante Alighieri/John Ciardi,[]
1657,Little Women  Little Men  Jo's Boys,Louisa May Alcott/Elaine Showalter,[]
1658,The Waste Land and Other Writings,T.S. Eliot/Mary Karr,[]
1659,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,[]
1660,Annals of the Former World,John McPhee,[]
1661,The Other Boleyn Girl,Philippa Gregory,[]
1662,Crucible of War: The Seven Years' War and the Fate of Empire in British North America  1754 - 1766,Fred Anderson,[]
1663,The History of Rome  Books 21-30: The War with Hannibal,Livy/Aubrey de Sélincourt/Betty Radice,[]
1664,America Alone: The End of the World As We Know It,Mark Steyn,[]
1665,Banker,Dick Francis,[]
1666,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara  #1-3),Terry Brooks,[]
1667,A Long Shadow (Inspector Ian Rutledge  #8),Charles Todd,[]
1668,For Kicks,Dick Francis,[]
1669,Tsubasa: RESERVoir CHRoNiCLE  Vol. 09,CLAMP/William Flanagan,[]
1670,Le Petit Prince,Antoine de Saint-Exupéry,[]
1671,Mutants: On Genetic Variety and the Human Body,Armand Marie Leroi,[]
1672,Warhost of Vastmark (Wars of Light & Shadow  #3; Arc 2 - The Ships of Merior  #2),Janny Wurts,[]
1673,Tamsin,Peter S. Beagle,[]
1674,Man's Search for Meaning,Viktor E. Frankl/Ilse Lasch/Harold S. Kushner/William J. Winslade,[]
1675,Sand and Foam,Kahlil Gibran/جبران خليل جبران,[]
1676,The Night of Wishes,Michael Ende/Heike Schwarzbauer/Rick Takvorian/Regina Kehn/Regina Jehn,[]
1677,Beyond the Hundredth Meridian: John Wesley Powell and the Second Opening of the West,Wallace Stegner/Bernard DeVoto,[]
1678,American Slavery  American Freedom,Edmund S. Morgan,[]
1679,Shakespeare: The Invention of the Human,Harold Bloom,[]
1680,Hons and Rebels,Jessica Mitford/Christopher Hitchens,[]
1681,A Cold Treachery (Inspector Ian Rutledge  #7),Charles Todd,[]
1682,A Certain Justice (Abe Glitsky  #1),John Lescroart,[]
